H_A_per_m,B_T
9.774178906863994598e+00,1.122447845413971468e+00
9.753404069193379655e+00,1.122197839464242008e+00
9.732644534564201422e+00,1.121947833527257465e+00
9.711900293546818830e+00,1.121697827603130415e+00
9.691171326059588864e+00,1.121447821691449853e+00
9.670457612326458730e+00,1.121197815792496666e+00
9.649759133226211816e+00,1.120947809905965320e+00
9.629075868939139582e+00,1.120697804032447786e+00
9.608407799470910504e+00,1.120447798171229525e+00
9.587754904958160296e+00,1.120197792322888297e+00
9.567117165450213179e+00,1.119947786487065056e+00
9.546494561083704866e+00,1.119697780663589937e+00
9.525887072082582563e+00,1.119447774852948552e+00
9.505294678627137728e+00,1.119197769054618208e+00
9.484717360984973311e+00,1.118947763268877793e+00
9.464155099380036518e+00,1.118697757495543010e+00
9.443607874167241789e+00,1.118447751735174300e+00
9.423075665657847821e+00,1.118197745987334901e+00
9.402558454992572479e+00,1.117947740251781230e+00
9.382056225582232400e+00,1.117697734528577680e+00
9.361568958218299485e+00,1.117447728818279140e+00
9.341096633342999667e+00,1.117197723120348929e+00
9.320639232620919756e+00,1.116947717434863652e+00
9.300196747451877854e+00,1.116697711761729828e+00
9.279769161159379109e+00,1.116447706101321380e+00
9.259356454316616691e+00,1.116197700453205099e+00
9.238958607584095262e+00,1.115947694817654101e+00
9.218575604241664223e+00,1.115697689194563136e+00
9.198207435689141676e+00,1.115447683583555616e+00
9.177854083634770177e+00,1.115197677985320546e+00
9.157515528520775661e+00,1.114947672399177581e+00
9.137191750920351296e+00,1.114697666825671840e+00
9.116882731363034509e+00,1.114447661264600153e+00
9.096588450727608688e+00,1.114197655715489121e+00
9.076308889892857223e+00,1.113947650178913396e+00
9.056044029475629031e+00,1.113697644654565444e+00
9.035793850180084519e+00,1.113447639142946421e+00
9.015558332623072602e+00,1.113197633643467022e+00
8.995337457552409433e+00,1.112947628156360835e+00
8.975131205715911165e+00,1.112697622681547260e+00
8.954939557905049696e+00,1.112447617219213924e+00
8.934762495828067586e+00,1.112197611768982464e+00
8.914600006038995161e+00,1.111947606330875082e+00
8.894452070508009456e+00,1.111697600905519945e+00
8.874318670157549604e+00,1.111447595492326634e+00
8.854199785997366234e+00,1.111197590091423715e+00
8.834095399037209972e+00,1.110947584702596691e+00
8.814005497490029484e+00,1.110697579326086482e+00
8.793930081312169023e+00,1.110447573962003442e+00
8.773869132604772858e+00,1.110197568609931018e+00
8.753822632552214600e+00,1.109947563270153870e+00
8.733790562338867858e+00,1.109697557942583401e+00
8.713772903192761987e+00,1.109447552627308431e+00
8.693769636822139546e+00,1.109197547324356048e+00
8.673780762484852858e+00,1.108947542033352773e+00
8.653806270445670634e+00,1.108697536754760016e+00
8.633846141539720520e+00,1.108447531488237159e+00
8.613900356645785905e+00,1.108197526233504204e+00
8.593968896729961671e+00,1.107947520990980372e+00
8.574051742758342698e+00,1.107697515760913909e+00
8.554148875697023868e+00,1.107447510543033253e+00
8.534260276817690283e+00,1.107197505337334187e+00
8.514385927915895991e+00,1.106947500143703245e+00
8.494525810132358856e+00,1.106697494962235462e+00
8.474679904564140998e+00,1.106447489792734995e+00
8.454848193225075192e+00,1.106197484635330630e+00
8.435030659875224046e+00,1.105947479490100305e+00
8.415227285917239897e+00,1.105697474357075549e+00
8.395438052579152099e+00,1.105447469235836033e+00
8.375662941176301501e+00,1.105197464126667528e+00
8.355901933024028949e+00,1.104947459029823831e+00
8.336155009394019544e+00,1.104697453944557095e+00
8.316422152343761809e+00,1.104447448871776150e+00
8.296703352443614676e+00,1.104197443810800650e+00
8.276998594283099919e+00,1.103947438761655908e+00
8.257307859352181367e+00,1.103697433724769361e+00
8.237631129140822850e+00,1.103447428700036870e+00
8.217968385138988197e+00,1.103197423686903766e+00
8.198319608967608474e+00,1.102947418686088810e+00
8.178684782160303257e+00,1.102697413696835049e+00
8.159063886381659358e+00,1.102447408719779975e+00
8.139456908360330090e+00,1.102197403754501703e+00
8.119863837226034775e+00,1.101947398801471856e+00
8.100284654512392990e+00,1.101697393860461505e+00
8.080719341709368564e+00,1.101447388930990812e+00
8.061167880437892563e+00,1.101197384013842484e+00
8.041630252231584564e+00,1.100947379108275115e+00
8.022106438755031377e+00,1.100697374214813395e+00
8.002596421629164070e+00,1.100447369333017900e+00
7.983100175184404179e+00,1.100197364463494587e+00
7.963617675672026053e+00,1.099947359605821129e+00
7.944148911435945593e+00,1.099697354759764156e+00
7.924693868680947162e+00,1.099447349925672057e+00
7.905252533437192142e+00,1.099197345103476220e+00
7.885824891734841913e+00,1.098947340292944830e+00
7.866410929647713601e+00,1.098697335494392080e+00
7.847010633205968588e+00,1.098447330707537972e+00
7.827623988483424000e+00,1.098197325932736668e+00
7.808250981597552709e+00,1.097947321169747692e+00
7.788891612286420241e+00,1.097697316418432045e+00
7.769545876577353738e+00,1.097447311679258686e+00
7.750213760500514582e+00,1.097197306951763762e+00
7.730895250086064152e+00,1.096947302235637745e+00
7.711590331451475322e+00,1.096697297531620041e+00
7.692298990626909472e+00,1.096447292839125787e+00
7.673021213729839474e+00,1.096197288158728078e+00
7.653756986790426708e+00,1.095947283490018354e+00
7.634506295882488303e+00,1.095697278833015709e+00
7.615269127079841383e+00,1.095447274187622888e+00
7.596045472393484488e+00,1.095197269553859654e+00
7.576835334966631308e+00,1.094947264932024655e+00
7.557638701571590900e+00,1.094697260321824128e+00
7.538455557932934425e+00,1.094447255723565604e+00
7.519285889731577299e+00,1.094197251136884930e+00
7.500129682692090682e+00,1.093947246561916442e+00
7.480986924023341089e+00,1.093697241998707437e+00
7.461857601108818017e+00,1.093447237446780296e+00
7.442741699760404117e+00,1.093197232906923722e+00
7.423639205702670552e+00,1.092947228378729596e+00
7.404550104660188481e+00,1.092697223861734068e+00
7.385474382444840558e+00,1.092447219356750487e+00
7.366412025043132417e+00,1.092197214863380283e+00
7.347363018834471404e+00,1.091947210381447597e+00
7.328327349630740173e+00,1.091697205911081436e+00
7.309305003200165629e+00,1.091447201452145244e+00
7.290295965354630425e+00,1.091197197004938335e+00
7.271300227930510118e+00,1.090947192569246216e+00
7.252317782022032588e+00,1.090697188145502539e+00
7.233348613397424742e+00,1.090447183733336045e+00
7.214392707824913487e+00,1.090197179332317745e+00
7.195450051116381474e+00,1.089947174942909047e+00
7.176520629083711356e+00,1.089697170565314899e+00
7.157604427495130039e+00,1.089447166198906913e+00
7.138701432206175923e+00,1.089197161844149164e+00
7.119811629028731659e+00,1.088947157500813390e+00
7.100935003818335645e+00,1.088697153169375209e+00
7.082071542343214787e+00,1.088447148849209345e+00
7.063221230502563230e+00,1.088197144540908212e+00
7.044384055767181962e+00,1.087947140244002409e+00
7.025560012243545316e+00,1.087697135958650474e+00
7.006749086747618094e+00,1.087447131684379009e+00
6.987951267885250672e+00,1.087197127421982934e+00
6.969166544393260665e+00,1.086947123170713514e+00
6.950394902039874978e+00,1.086697118930829209e+00
6.931636326593320518e+00,1.086447114702519423e+00
6.912890803821824193e+00,1.086197110485783712e+00
6.894158319493612908e+00,1.085947106280507057e+00
6.875438859376913570e+00,1.085697102086475851e+00
6.856732409283608831e+00,1.085447097903944114e+00
6.838038955025581345e+00,1.085197093733028417e+00
6.819358482371058017e+00,1.084947089573182977e+00
6.800690977175577245e+00,1.084697085424916274e+00
6.782036425207365937e+00,1.084447081287596593e+00
6.763394812758519947e+00,1.084197077162057266e+00
6.744766138257432431e+00,1.083947073047920373e+00
6.726150395635954737e+00,1.083697068945030262e+00
6.707547570749625265e+00,1.083447064853476194e+00
6.688957649453982413e+00,1.083197060773085418e+00
6.670380617648220323e+00,1.082947056704139266e+00
6.651816461231533140e+00,1.082697052646799829e+00
6.633265166059459261e+00,1.082447048600515771e+00
6.614726718074848577e+00,1.082197044565788469e+00
6.596201103133239485e+00,1.081947040541817895e+00
6.577688307221137620e+00,1.081697036529444267e+00
6.559188316237737126e+00,1.081447032528203733e+00
6.540701116125887893e+00,1.081197028538096294e+00
6.522226692872095555e+00,1.080947024559582470e+00
6.503765032462865747e+00,1.080697020592359392e+00
6.485316124202540777e+00,1.080447016636142177e+00
6.466879970361219421e+00,1.080197012691375358e+00
6.448456560636145696e+00,1.079947008757981219e+00
6.430045880664579272e+00,1.079697004835384888e+00
6.411647916171091310e+00,1.079447000923990485e+00
6.393262652880252972e+00,1.079196997023948779e+00
6.374890076516635418e+00,1.078946993135257104e+00
6.356530172804809808e+00,1.078696989257736494e+00
6.338182927513003051e+00,1.078446985391651403e+00
6.319848326365786306e+00,1.078196981536517551e+00
6.301526355175042227e+00,1.077946977692874952e+00
6.283216999665341973e+00,1.077696973859964213e+00
6.264920245648568198e+00,1.077446970038112628e+00
6.246636078936603553e+00,1.077196966227802033e+00
6.228364485690576657e+00,1.076946962428593224e+00
6.210105458663633726e+00,1.076696958640599000e+00
6.191858986243346408e+00,1.076446954863601979e+00
6.173625054328908845e+00,1.076196951097770693e+00
6.155403649343384131e+00,1.075946947343271898e+00
6.137194757273277901e+00,1.075696943599557587e+00
6.118998364017784297e+00,1.075446939867022333e+00
6.100814455432441719e+00,1.075196936145312643e+00
6.082643017416444309e+00,1.074946932434605040e+00
6.064484035912641957e+00,1.074696928735408452e+00
6.046337496776573062e+00,1.074446925046915746e+00
6.028203385994743257e+00,1.074196921369948710e+00
6.010081689466346688e+00,1.073946917703906490e+00
5.991972394007348157e+00,1.073696914048786200e+00
5.973875489445958920e+00,1.073446910404691756e+00
5.955790962248897813e+00,1.073196906771650028e+00
5.937718798446326218e+00,1.072946903149815334e+00
5.919658984155717008e+00,1.072696899538791993e+00
5.901611511431724466e+00,1.072446895938626410e+00
5.883576369622346647e+00,1.072196892349400965e+00
5.865553544670433439e+00,1.071946888771474260e+00
5.847543022475178986e+00,1.071696885204518779e+00
5.829544788979433179e+00,1.071446881648544514e+00
5.811558830126045905e+00,1.071196878103404915e+00
5.793585131857867054e+00,1.070946874569134399e+00
5.775623680161402262e+00,1.070696871045978327e+00
5.757674461023157164e+00,1.070446867533867419e+00
5.739737460429637395e+00,1.070196864032446404e+00
5.721812664454660080e+00,1.069946860542387190e+00
5.703900059084730856e+00,1.069696857062954809e+00
5.685999632445486895e+00,1.069446853594305580e+00
5.668111384100370742e+00,1.069196850136962418e+00
5.650235302524265535e+00,1.068946846690437713e+00
5.632371373790988400e+00,1.068696843254481887e+00
5.614519584061667956e+00,1.068446839829877870e+00
5.596679919410121329e+00,1.068196836416041240e+00
5.578852365953821391e+00,1.067946833012954233e+00
5.561036909853896759e+00,1.067696829620649712e+00
5.543233537533410527e+00,1.067446826239338176e+00
5.525442235240802802e+00,1.067196822868932138e+00
5.507662989137202203e+00,1.066946819509142719e+00
5.489895785471048839e+00,1.066696816160593198e+00
5.472140611800455190e+00,1.066446812822399615e+00
5.454397455421599261e+00,1.066196809495185249e+00
5.436666302582921162e+00,1.065946806178958539e+00
5.418947139532861001e+00,1.065696802873568494e+00
5.401239952519858889e+00,1.065446799578671389e+00
5.383544727836010679e+00,1.065196796294409998e+00
5.365861451817067973e+00,1.064946793021450233e+00
5.348190110711470879e+00,1.064696789758825757e+00
5.330530696792152412e+00,1.064446786507334597e+00
5.312883208007292524e+00,1.064196783266541324e+00
5.295247630779954306e+00,1.063946780036580275e+00
5.277623951183954887e+00,1.063696776817304013e+00
5.260012155336767137e+00,1.063446773608678564e+00
5.242412229399519674e+00,1.063196770411061864e+00
5.224824159489685371e+00,1.062946767223974298e+00
5.207247931768392846e+00,1.062696764047338593e+00
5.189683532440426461e+00,1.062446760881478491e+00
5.172130947710570581e+00,1.062196757726502128e+00
5.154590163783609569e+00,1.061946754582308694e+00
5.137061168785180598e+00,1.061696751448816478e+00
5.119543955075528174e+00,1.061446748325609812e+00
5.102038509426961355e+00,1.061196745213480952e+00
5.084544818087920248e+00,1.060946742112169439e+00
5.067062867306844964e+00,1.060696739021195878e+00
5.049592643419487104e+00,1.060446735941109830e+00
5.032134132717942521e+00,1.060196732871614866e+00
5.014687321537962816e+00,1.059946729812820232e+00
4.997252196215299591e+00,1.059696726764614905e+00
4.979828743085704446e+00,1.059446723726717776e+00
4.962416949576322622e+00,1.059196720699616678e+00
4.945016805297086648e+00,1.058946717682901939e+00
4.927628297238584310e+00,1.058696714677130002e+00
4.910251412173124663e+00,1.058446711681915620e+00
4.892886136567426547e+00,1.058196708697497934e+00
4.875532456844553053e+00,1.057946705723388225e+00
4.858190359514878764e+00,1.057696702760048790e+00
4.840859831045122519e+00,1.057446699807055079e+00
4.823540857945658900e+00,1.057196696864388219e+00
4.806233426770518236e+00,1.056946693932500958e+00
4.788937524030075110e+00,1.056696691011126843e+00
4.771653136278359852e+00,1.056446688100248110e+00
4.754380250418648757e+00,1.056196685199943364e+00
4.737118858767530583e+00,1.055946682310389351e+00
4.719868949887199960e+00,1.055696679431062934e+00
4.702630510288031473e+00,1.055446676562168840e+00
4.685403526524055451e+00,1.055196673704309696e+00
4.668187985061990730e+00,1.054946670856616642e+00
4.650983872455867640e+00,1.054696668019498906e+00
4.633791175259716510e+00,1.054446665192941834e+00
4.616609880027567669e+00,1.054196662376622129e+00
4.599439973400762938e+00,1.053946659571252775e+00
4.582281446866431907e+00,1.053696656776034635e+00
4.565134297325016632e+00,1.053446653991514381e+00
4.547998511679793410e+00,1.053196651216960156e+00
4.530874076615759805e+00,1.052946648452856016e+00
4.513760978817913383e+00,1.052696645699472189e+00
4.496659204971251711e+00,1.052446642956809786e+00
4.479568741717116609e+00,1.052196640223981294e+00
4.462489575827817134e+00,1.051946637502046755e+00
4.445421694075662344e+00,1.051696634790335594e+00
4.428365084760912396e+00,1.051446632089346078e+00
4.411319735136089548e+00,1.051196629398514215e+00
4.394285632017158605e+00,1.050946626718156196e+00
4.377262762176428623e+00,1.050696624047713801e+00
4.360251112473520152e+00,1.050446621387671975e+00
4.343250669768053740e+00,1.050196618738283627e+00
4.326261420919649936e+00,1.049946616099564523e+00
4.309283352744273543e+00,1.049696613470667561e+00
4.292316452363479584e+00,1.049446610852476480e+00
4.275360706724200099e+00,1.049196608244285178e+00
4.258416102773367129e+00,1.048946605646542185e+00
4.241482627457912713e+00,1.048696603059446453e+00
4.224560267681113146e+00,1.048446600482311197e+00
4.207649010433556214e+00,1.048196597915501238e+00
4.190748842705829702e+00,1.047946595359173561e+00
4.173859751488521397e+00,1.047696592813305294e+00
4.156981725780383385e+00,1.047446590277465894e+00
4.140114764097120315e+00,1.047196587752305508e+00
4.123258855044582560e+00,1.046946585236905092e+00
4.106413985526046417e+00,1.046696582732101533e+00
4.089580142357476689e+00,1.046446580237212931e+00
4.072757312442149669e+00,1.046196577752706691e+00
4.055945482683341652e+00,1.045946575278692281e+00
4.039144639984328933e+00,1.045696572815006054e+00
4.022354773693109564e+00,1.045446570361597383e+00
4.005575875558747612e+00,1.045196567918488917e+00
3.988807928118944801e+00,1.044946565485426859e+00
3.972050905267565213e+00,1.044696563062779360e+00
3.955304796177983917e+00,1.044446560649924916e+00
3.938569591289592609e+00,1.044196558247472151e+00
3.921845280954471491e+00,1.043946555854893266e+00
3.905131857270930595e+00,1.043696553472731381e+00
3.888429312817493155e+00,1.043446551100515762e+00
3.871737638033550866e+00,1.043196548738698937e+00
3.855056823314839676e+00,1.042946546387299112e+00
3.838386859013439789e+00,1.042696544045745188e+00
3.821727735525087155e+00,1.042446541714183272e+00
3.805079443245517723e+00,1.042196539392880261e+00
3.788441972526811696e+00,1.041946537081624102e+00
3.771815313764705024e+00,1.041696534780941708e+00
3.755199457267622165e+00,1.041446532489963772e+00
3.738594393431299068e+00,1.041196530209141047e+00
3.722000112651471682e+00,1.040946527938995558e+00
3.705416605236564465e+00,1.040696525678909357e+00
3.688843861538657620e+00,1.040446523428939507e+00
3.672281871909831352e+00,1.040196521189122869e+00
3.655730626920444593e+00,1.039946518959069532e+00
3.639190117228167765e+00,1.039696516739060606e+00
3.622660333185081072e+00,1.039446514529374532e+00
3.606141265099608972e+00,1.039196512329686906e+00
3.589632903280175924e+00,1.038946510139693968e+00
3.573135238078862130e+00,1.038696507959798065e+00
3.556648260458928235e+00,1.038446505789955676e+00
3.540171965880176685e+00,1.038196503630175904e+00
3.523706345698769837e+00,1.037946501480569328e+00
3.507251390135820657e+00,1.037696499341218548e+00
3.490807089368786365e+00,1.037446497211567120e+00
3.474373433662435673e+00,1.037196495092413295e+00
3.457950415988193527e+00,1.036946492982850909e+00
3.441538036258748434e+00,1.036696490883699751e+00
3.425136285437361039e+00,1.036446488794274590e+00
3.408745153745144307e+00,1.036196486714872300e+00
3.392364631403211206e+00,1.035946484645836385e+00
3.375994708807297684e+00,1.035696482586711875e+00
3.359635377531844824e+00,1.035446480537452363e+00
3.343286628016244322e+00,1.035196478498104034e+00
3.326948450481609143e+00,1.034946476468940002e+00
3.310620835105396509e+00,1.034696474449578574e+00
3.294303772065063640e+00,1.034446472439803255e+00
3.277997251581723503e+00,1.034196470440241988e+00
3.261701263832833320e+00,1.033946468450670952e+00
3.245415798995850309e+00,1.033696466470786612e+00
3.229140847291887439e+00,1.033446464500988649e+00
3.212876398898401931e+00,1.033196462541067451e+00
3.196622444036506749e+00,1.032946460591433135e+00
3.180378972840003371e+00,1.032696458651164662e+00
3.164145975530004762e+00,1.032446456720808481e+00
3.147923442327623889e+00,1.032196454800869967e+00
3.131711363366662226e+00,1.031946452890438959e+00
3.115509728868232742e+00,1.031696450989954883e+00
3.099318529009792655e+00,1.031446449099203022e+00
3.083137753968799188e+00,1.031196447218152512e+00
3.066967393966365307e+00,1.030946445347475260e+00
3.050807439136292487e+00,1.030696443486236014e+00
3.034657879699693694e+00,1.030446441634844001e+00
3.018518705877681896e+00,1.030196439793659602e+00
3.002389907978681549e+00,1.029946437961992922e+00
2.986271476311117112e+00,1.029696436140240312e+00
2.970163401052445806e+00,1.029446434328143756e+00
2.954065672423780597e+00,1.029196432526115368e+00
2.937978286627071611e+00,1.028946430734197781e+00
2.921901240693728141e+00,1.028696428952017516e+00
2.905834524670240171e+00,1.028446427179783518e+00
2.889778128734064921e+00,1.028196425416689319e+00
2.873732047297266945e+00,1.027946423663528952e+00
2.857696272108910307e+00,1.027696421920009318e+00
2.841670793215484991e+00,1.027446420186488130e+00
2.825655602147776335e+00,1.027196418462534400e+00
2.809650690785815641e+00,1.026946416748424129e+00
2.793656049176092893e+00,1.026696415044154653e+00
2.777671667365098074e+00,1.026446413349840769e+00
2.761697535355665423e+00,1.026196411664892949e+00
2.745733643237940669e+00,1.025946409989974217e+00
2.729779981014758050e+00,1.025696408324477948e+00
2.713836538776263296e+00,1.025446406669054955e+00
2.697903306568946391e+00,1.025196405023613977e+00
2.681980274395641572e+00,1.024946403387352545e+00
2.666067432346494570e+00,1.024696401760785580e+00
2.650164770511651113e+00,1.024446400144418012e+00
2.634272278893945440e+00,1.024196398537323027e+00
2.618389947583523281e+00,1.023946396939916514e+00
2.602517766670530364e+00,1.023696395352554411e+00
2.586655726201456673e+00,1.023446393774859464e+00
2.570803816222792193e+00,1.023196392206408900e+00
2.554962026868338398e+00,1.022946390648123094e+00
2.539130348184585273e+00,1.022696389099494674e+00
2.523308770218022801e+00,1.022446387559957870e+00
2.507497283102452457e+00,1.022196386030284732e+00
2.491695876928019970e+00,1.021946384510555417e+00
2.475904541741215326e+00,1.021696383000062713e+00
2.460123267675839998e+00,1.021446381499422351e+00
2.444352044822039716e+00,1.021196380008549731e+00
2.428590863269960209e+00,1.020946378527267662e+00
2.412839713109747208e+00,1.020696377055406723e+00
2.397098584475202188e+00,1.020446375593501598e+00
2.381367467412815131e+00,1.020196374140532880e+00
2.365646352100043259e+00,1.019946372697612125e+00
2.349935228714343793e+00,1.019696371263919765e+00
2.334234087738764174e+00,1.019446369839959621e+00
2.318542922363008074e+00,1.019196368425847599e+00
2.302861727130107283e+00,1.018946367021070554e+00
2.287190500599422194e+00,1.018696365625966882e+00
2.271529235043885819e+00,1.018446364240452651e+00
2.255877920946545601e+00,1.018196362864231652e+00
2.240236548397547267e+00,1.017946361497902741e+00
2.224605107443380803e+00,1.017696360141212342e+00
2.208983588130536191e+00,1.017446358793810957e+00
2.193371980549159161e+00,1.017196357455932842e+00
2.177770274789395444e+00,1.016946356127735651e+00
2.162178460897735022e+00,1.016696354808602543e+00
2.146596529007979370e+00,1.016446353499243171e+00
2.131024469210274219e+00,1.016196352199589148e+00
2.115462271594765298e+00,1.015946350909498364e+00
2.099909926251598336e+00,1.015696349628750328e+00
2.084367423270919062e+00,1.015446348357045725e+00
2.068834752786528952e+00,1.015196347094709184e+00
2.053311904932229481e+00,1.014946345841987396e+00
2.037798869841822125e+00,1.014696344599046451e+00
2.022295637605452612e+00,1.014446343365269287e+00
2.006802198400578163e+00,1.014196342141364671e+00
1.991318542317344509e+00,1.013946340926550560e+00
1.975844659533208869e+00,1.013696339721371187e+00
1.960380540181972719e+00,1.013446338525582746e+00
1.944926174397437535e+00,1.013196337338857056e+00
1.929481552400716282e+00,1.012946336162193983e+00
1.914046664281954691e+00,1.012696334994388270e+00
1.898621500262265727e+00,1.012446333836267698e+00
1.883206050475450866e+00,1.012196332687160805e+00
1.867800305142623074e+00,1.011946331547722178e+00
1.852404254441239573e+00,1.011696330417812595e+00
1.837017888548757583e+00,1.011446329297202684e+00
1.821641197686290070e+00,1.011196328186282578e+00
1.806274172031294256e+00,1.010946327084644381e+00
1.790916801804883107e+00,1.010696325992498146e+00
1.775569077184513844e+00,1.010446324909251459e+00
1.760230988434955179e+00,1.010196323835661936e+00
1.744902525733664334e+00,1.009946322771066995e+00
1.729583679432721510e+00,1.009696321715672251e+00
1.714274442372584417e+00,1.009446320669723729e+00
1.698974810973481908e+00,1.009196319633453243e+00
1.683684784362299069e+00,1.008946318606082970e+00
1.668404354113476984e+00,1.008696317588068547e+00
1.653133510360817127e+00,1.008446316579354907e+00
1.637872243238120973e+00,1.008196315580180968e+00
1.622620542879189998e+00,1.007946314590589143e+00
1.607378399374169931e+00,1.007696313609796501e+00
1.592145802900517992e+00,1.007446312638310637e+00
1.576922743635691404e+00,1.007196311676504585e+00
1.561709211713491641e+00,1.006946310723915383e+00
1.546505197311375923e+00,1.006696309780682697e+00
1.531310690606801472e+00,1.006446308846852267e+00
1.516125681777225509e+00,1.006196307922330613e+00
1.500950161000105254e+00,1.005946307006913010e+00
1.485784118452897928e+00,1.005696306100286597e+00
1.470627544400372244e+00,1.005446305203455681e+00
1.455480429019985422e+00,1.005196304315872702e+00
1.440342762532850429e+00,1.004946303437600275e+00
1.425214535116424486e+00,1.004696302567864130e+00
1.410095737079132050e+00,1.004446301707932365e+00
1.394986358598430343e+00,1.004196300856791568e+00
1.379886389939088076e+00,1.003946300014755044e+00
1.364795821365873962e+00,1.003696299182021967e+00
1.349714643143556714e+00,1.003446298358672051e+00
1.334642845536905043e+00,1.003196297544666882e+00
1.319580418810687661e+00,1.002946296739848364e+00
1.304527353229673281e+00,1.002696295943941163e+00
1.289483639102286361e+00,1.002446295157291667e+00
1.274449266736951358e+00,1.002196294380130581e+00
1.259424226398436986e+00,1.001946293611899463e+00
1.244408508395167701e+00,1.001696292852595427e+00
1.229402103079223707e+00,1.001446292102872615e+00
1.214405000715373717e+00,1.001196291361770241e+00
1.199417191699353680e+00,1.000946290630485125e+00
1.184438666295932308e+00,1.000696289908010073e+00
1.169469414857189804e+00,1.000446289194459659e+00
1.154509428477354049e+00,1.000196288490045049e+00
1.139558698119685687e+00,9.999462877945964889e-01
1.124617214179920666e+00,9.996962871085330882e-01
1.109684970939156301e+00,9.994462864317054107e-01
1.094761964337408244e+00,9.991962857639217210e-01
1.079848184814068190e+00,9.989462851053507730e-01
1.064943623070462309e+00,9.986962844559343910e-01
1.050048273038441948e+00,9.984462838154450903e-01
1.035162126074169464e+00,9.981962831837388750e-01
1.020285172573380805e+00,9.979462825614866528e-01
1.005417402888156175e+00,9.976962819481899336e-01
9.905588076761659977e-01,9.974462813441355991e-01
9.757093773768019673e-01,9.971962807488486957e-01
9.608691023858000335e-01,9.969462801625081916e-01
9.460379730988961455e-01,9.966962795851570522e-01
9.312159799554819983e-01,9.964462790174737350e-01
9.164031133076377955e-01,9.961962784586135822e-01
9.015993635947552320e-01,9.959462779089436335e-01
8.868047212125702572e-01,9.956962773679420842e-01
8.720191766004745659e-01,9.954462768356870939e-01
8.572427202415155989e-01,9.951962763128592293e-01
8.424753425314293054e-01,9.949462757986521355e-01
8.277170339532631260e-01,9.946962752935425423e-01
8.129677849900645015e-01,9.944462747977924622e-01
7.982275860812251267e-01,9.941962743107803924e-01
7.834964277097924423e-01,9.939462738325000046e-01
7.687743004024696347e-01,9.936962733635562595e-01
7.540611946423041445e-01,9.934462729036686035e-01
7.393571009123434123e-01,9.931962724524250330e-01
7.246620097392906246e-01,9.929462720100393769e-01
7.099759116498489675e-01,9.926962715766258771e-01
6.952987972143773732e-01,9.924462711528128089e-01
6.806306569159232822e-01,9.921962707375973078e-01
6.659714813248456267e-01,9.919462703313313146e-01
6.513212610115033385e-01,9.916962699343270238e-01
6.366799865025996041e-01,9.914462695459669295e-01
6.220476483684933555e-01,9.911962691661804215e-01
6.074242372231992704e-01,9.909462687954814220e-01
5.928097438990107548e-01,9.906962684341891201e-01
5.782041607561723140e-01,9.904462680812988751e-01
5.636074788452560824e-01,9.901962677373540300e-01
5.490196887802767378e-01,9.899462674021473063e-01
5.344407812189047036e-01,9.896962670760727221e-01
5.198707467751546574e-01,9.894462667586292337e-01
5.053095775909923759e-01,9.891962664504190261e-01
4.907572672490232435e-01,9.889462661512462560e-01
4.762138064942291749e-01,9.886962658610740640e-01
4.616791859842805934e-01,9.884462655796621977e-01
4.471533963768479225e-01,9.881962653066207469e-01
4.326364284169130769e-01,9.879462650429147175e-01
4.181282736352613938e-01,9.876962647880529467e-01
4.036289294562038776e-01,9.874462645418702333e-01
3.891383879343948138e-01,9.871962643043670216e-01
3.746566396838488799e-01,9.869462640755259919e-01
3.601836753622364995e-01,9.866962638559386711e-01
3.457194855835723502e-01,9.864462636452788757e-01
3.312640609618711096e-01,9.861962634430692098e-01
3.168173921984589470e-01,9.859462632501353463e-01
3.023794699946620312e-01,9.856962630653278712e-01
2.879502851391180229e-01,9.854462628897129317e-01
2.735298282894973454e-01,9.851962627229723379e-01
2.591180901034704220e-01,9.849462625646013825e-01
2.447150613260191676e-01,9.846962624154483867e-01
2.303207326148140055e-01,9.844462622746856795e-01
2.159350947148368505e-01,9.841962621428402835e-01
2.015581383274138716e-01,9.839462620195704723e-01
1.871898541975269836e-01,9.836962619051943246e-01
1.728302330701581013e-01,9.834462617999759626e-01
1.584792656466333938e-01,9.831962617030295393e-01
1.441369427155905214e-01,9.829462616148162413e-01
1.298032550656671447e-01,9.826962615356369390e-01
1.154781934418451783e-01,9.824462614649391856e-01
1.011617486327622828e-01,9.821962614029037253e-01
8.685437138399265677e-02,9.819462613496914294e-01
7.255648275520343304e-02,9.816962613050632669e-01
5.826718208470538229e-02,9.814462612698515720e-01
4.398646016113616497e-02,9.811962612433779984e-01
2.971430781678918720e-02,9.809462612255573921e-01
1.545071588395785511e-02,9.806962612161815862e-01
1.195675456870048947e-03,9.804462612151959577e-01
-1.305083022828057437e-02,9.801962612228362071e-01
-2.728882020539913356e-02,9.799462612393309291e-01
-4.151830097919173568e-02,9.796962612646766821e-01
-5.573927901070874213e-02,9.794462612984423666e-01
-6.995176071734476864e-02,9.791962613410776228e-01
-8.415575256015017658e-02,9.789462613923707313e-01
-9.835126100017532735e-02,9.786962614522212167e-01
-1.125382923675033453e-01,9.784462615210771652e-01
-1.267168481027738380e-01,9.781962615982464637e-01
-1.408869318730694431e-01,9.779462616843301870e-01
-1.550485501830962676e-01,9.776962617790266874e-01
-1.692017095375604185e-01,9.774462618821375681e-01
-1.833464163975122574e-01,9.771962619942833328e-01
