time_s,I_A
4.451099999999999501e-02,1.689337553353695176e+00
4.451199999999999601e-02,1.689238729574246145e+00
4.451299999999999701e-02,1.689139921513659548e+00
4.451399999999999801e-02,1.689041129168443289e+00
4.451499999999999901e-02,1.688942352534964497e+00
4.451600000000000001e-02,1.688843591609870964e+00
4.451700000000000101e-02,1.688744846389669707e+00
4.451799999999999508e-02,1.688646116870729186e+00
4.451899999999999608e-02,1.688547403049556417e+00
4.451999999999999708e-02,1.688448704922659305e+00
4.452099999999999808e-02,1.688350022486405422e+00
4.452199999999999908e-02,1.688251355737302228e+00
4.452300000000000008e-02,1.688152704671997295e+00
4.452400000000000108e-02,1.688054069286718750e+00
4.452499999999999514e-02,1.687955449578113498e+00
4.452599999999999614e-02,1.687856845542689443e+00
4.452699999999999714e-02,1.687758257176814380e+00
4.452799999999999814e-02,1.687659684476995769e+00
4.452899999999999914e-02,1.687561127439880515e+00
4.453000000000000014e-02,1.687462586061697412e+00
4.453100000000000114e-02,1.687364060339093141e+00
4.453199999999999520e-02,1.687265550268575387e+00
4.453299999999999620e-02,1.687167055846512165e+00
4.453399999999999720e-02,1.687068577069410935e+00
4.453499999999999820e-02,1.686970113933779158e+00
4.453599999999999920e-02,1.686871666436124517e+00
4.453700000000000020e-02,1.686773234572954250e+00
4.453800000000000120e-02,1.686674818340636595e+00
4.453899999999999526e-02,1.686576417735818456e+00
4.453999999999999626e-02,1.686478032754868073e+00
4.454099999999999726e-02,1.686379663393873685e+00
4.454199999999999826e-02,1.686281309640820902e+00
4.454299999999999926e-02,1.686182971488026761e+00
4.454400000000000026e-02,1.686084648931859054e+00
4.454500000000000126e-02,1.685986341968825020e+00
4.454599999999999532e-02,1.685888050595571785e+00
4.454699999999999632e-02,1.685789774808328367e+00
4.454799999999999732e-02,1.685691514603741226e+00
4.454899999999999832e-02,1.685593269978178377e+00
4.454999999999999932e-02,1.685495040928147503e+00
4.455100000000000032e-02,1.685396827450156065e+00
4.455200000000000132e-02,1.685298629540711524e+00
4.455299999999999538e-02,1.685200447196181672e+00
4.455399999999999638e-02,1.685102280413074194e+00
4.455499999999999738e-02,1.685004129187896549e+00
4.455599999999999838e-02,1.684905993517156420e+00
4.455699999999999938e-02,1.684807873397361488e+00
4.455800000000000038e-02,1.684709768824878884e+00
4.455900000000000138e-02,1.684611679796216732e+00
4.455999999999999545e-02,1.684513606308022382e+00
4.456099999999999645e-02,1.684415548356523296e+00
4.456199999999999745e-02,1.684317505938367709e+00
4.456299999999999845e-02,1.684219479049922752e+00
4.456399999999999945e-02,1.684121467687835771e+00
4.456500000000000045e-02,1.684023471848474562e+00
4.456600000000000145e-02,1.683925491528347029e+00
4.456699999999999551e-02,1.683827526723960188e+00
4.456799999999999651e-02,1.683729577431822166e+00
4.456899999999999751e-02,1.683631643648439757e+00
4.456999999999999851e-02,1.683533725370181422e+00
4.457099999999999951e-02,1.683435822593554620e+00
4.457200000000000051e-02,1.683337935315066813e+00
4.457299999999999457e-02,1.683240063531225461e+00
4.457399999999999557e-02,1.683142207236302923e+00
4.457499999999999657e-02,1.683044366417167703e+00
4.457599999999999757e-02,1.682946541069348934e+00
4.457699999999999857e-02,1.682848731189215297e+00
4.457799999999999957e-02,1.682750936773413475e+00
4.457900000000000057e-02,1.682653157818591039e+00
4.457999999999999463e-02,1.682555394321115561e+00
4.458099999999999563e-02,1.682457646277634389e+00
4.458199999999999663e-02,1.682359913684654762e+00
4.458299999999999763e-02,1.682262196538824472e+00
4.458399999999999863e-02,1.682164494836650537e+00
4.458499999999999963e-02,1.682066808574501193e+00
4.458600000000000063e-02,1.681969137749023568e+00
4.458699999999999469e-02,1.681871482356864567e+00
4.458799999999999569e-02,1.681773842394392871e+00
4.458899999999999669e-02,1.681676217858254718e+00
4.458999999999999769e-02,1.681578608745097902e+00
4.459099999999999869e-02,1.681481015051289996e+00
4.459199999999999969e-02,1.681383436773478790e+00
4.459300000000000069e-02,1.681285873908171302e+00
4.459399999999999475e-02,1.681188326452014881e+00
4.459499999999999575e-02,1.681090794401377098e+00
4.459599999999999675e-02,1.680993277752905968e+00
4.459699999999999775e-02,1.680895776503108063e+00
4.459799999999999875e-02,1.680798290648631621e+00
4.459899999999999975e-02,1.680700820185843769e+00
4.460000000000000075e-02,1.680603365111531300e+00
4.460099999999999482e-02,1.680505925422062896e+00
4.460199999999999582e-02,1.680408501114085018e+00
4.460299999999999682e-02,1.680311092184105570e+00
4.460399999999999782e-02,1.680213698628632235e+00
4.460499999999999882e-02,1.680116320444311695e+00
4.460599999999999982e-02,1.680018957627652076e+00
4.460700000000000082e-02,1.679921610170829860e+00
4.460799999999999488e-02,1.679824278061691434e+00
4.460899999999999588e-02,1.679726961296604815e+00
4.460999999999999688e-02,1.679629659872077241e+00
4.461099999999999788e-02,1.679532373784756283e+00
4.461199999999999888e-02,1.679435103031288845e+00
4.461299999999999988e-02,1.679337847608182388e+00
4.461400000000000088e-02,1.679240607512224148e+00
4.461499999999999494e-02,1.679143382739782142e+00
4.461599999999999594e-02,1.679046173287642940e+00
4.461699999999999694e-02,1.678948979152453891e+00
4.461799999999999794e-02,1.678851800330722677e+00
4.461899999999999894e-02,1.678754636819096202e+00
4.461999999999999994e-02,1.678657488614082149e+00
4.462100000000000094e-02,1.678560355712327867e+00
4.462199999999999500e-02,1.678463238110480482e+00
4.462299999999999600e-02,1.678366135805187565e+00
4.462399999999999700e-02,1.678269048792956353e+00
4.462499999999999800e-02,1.678171977070433973e+00
4.462599999999999900e-02,1.678074920634267553e+00
4.462700000000000000e-02,1.677977879481104884e+00
4.462800000000000100e-02,1.677880853607453204e+00
4.462899999999999506e-02,1.677783843009959863e+00
4.462999999999999606e-02,1.677686847685271765e+00
4.463099999999999706e-02,1.677589867630036258e+00
4.463199999999999806e-02,1.677492902840761246e+00
4.463299999999999906e-02,1.677395953314093635e+00
4.463400000000000006e-02,1.677299019046680773e+00
4.463500000000000106e-02,1.677202100035170007e+00
4.463599999999999512e-02,1.677105196276068577e+00
4.463699999999999612e-02,1.677008307766023831e+00
4.463799999999999712e-02,1.676911434501683118e+00
4.463899999999999813e-02,1.676814576479693786e+00
4.463999999999999913e-02,1.676717733692092649e+00
4.464100000000000013e-02,1.676620906127564314e+00
4.464200000000000113e-02,1.676524093782616687e+00
4.464299999999999519e-02,1.676427296653756782e+00
4.464399999999999619e-02,1.676330514737492283e+00
4.464499999999999719e-02,1.676233748030470538e+00
4.464599999999999819e-02,1.676136996529059120e+00
4.464699999999999919e-02,1.676040260229905821e+00
4.464800000000000019e-02,1.675943539129517879e+00
4.464900000000000119e-02,1.675846833224542198e+00
4.464999999999999525e-02,1.675750142511486684e+00
4.465099999999999625e-02,1.675653466986719353e+00
4.465199999999999725e-02,1.675556806646887109e+00
4.465299999999999825e-02,1.675460161488637079e+00
4.465399999999999925e-02,1.675363531508477388e+00
4.465500000000000025e-02,1.675266916702914832e+00
4.465600000000000125e-02,1.675170317068457315e+00
4.465699999999999531e-02,1.675073732601612742e+00
4.465799999999999631e-02,1.674977163299027794e+00
4.465899999999999731e-02,1.674880609157349598e+00
4.465999999999999831e-02,1.674784070172946615e+00
4.466099999999999931e-02,1.674687546342465749e+00
4.466200000000000031e-02,1.674591037662414683e+00
4.466300000000000131e-02,1.674494544129440543e+00
4.466399999999999537e-02,1.674398065739910901e+00
4.466499999999999637e-02,1.674301602490473329e+00
4.466599999999999737e-02,1.674205154377635285e+00
4.466699999999999837e-02,1.674108721398044120e+00
4.466799999999999937e-02,1.674012303548207292e+00
4.466900000000000037e-02,1.673915900824632486e+00
4.467000000000000137e-02,1.673819513223826716e+00
4.467099999999999543e-02,1.673723140742437776e+00
4.467199999999999643e-02,1.673626783377112570e+00
4.467299999999999743e-02,1.673530441120866463e+00
4.467399999999999843e-02,1.673434113961405956e+00
4.467499999999999943e-02,1.673337801894958732e+00
4.467600000000000043e-02,1.673241504918172806e+00
4.467700000000000143e-02,1.673145223027834527e+00
4.467799999999999550e-02,1.673048956220591243e+00
4.467899999999999650e-02,1.672952704493369858e+00
4.467999999999999750e-02,1.672856467842677608e+00
4.468099999999999850e-02,1.672760246265440953e+00
4.468199999999999950e-02,1.672664039758167798e+00
4.468300000000000050e-02,1.672567848317785044e+00
4.468399999999999456e-02,1.672471671940939153e+00
4.468499999999999556e-02,1.672375510624417805e+00
4.468599999999999656e-02,1.672279364364867682e+00
4.468699999999999756e-02,1.672183233159076021e+00
4.468799999999999856e-02,1.672087117003690393e+00
4.468899999999999956e-02,1.671991015895636590e+00
4.469000000000000056e-02,1.671894929831422516e+00
4.469099999999999462e-02,1.671798858807975074e+00
4.469199999999999562e-02,1.671702802821801948e+00
4.469299999999999662e-02,1.671606761869828928e+00
4.469399999999999762e-02,1.671510735948704029e+00
4.469499999999999862e-02,1.671414725055213824e+00
4.469599999999999962e-02,1.671318729186005880e+00
4.469700000000000062e-02,1.671222748338006214e+00
4.469799999999999468e-02,1.671126782507722952e+00
4.469899999999999568e-02,1.671030831692082552e+00
4.469999999999999668e-02,1.670934895887592697e+00
4.470099999999999768e-02,1.670838975091179845e+00
4.470199999999999868e-02,1.670743069299491124e+00
4.470299999999999968e-02,1.670647178509173658e+00
4.470400000000000068e-02,1.670551302717154574e+00
4.470499999999999474e-02,1.670455441920080997e+00
4.470599999999999574e-02,1.670359596113621947e+00
4.470699999999999674e-02,1.670263765285484370e+00
4.470799999999999774e-02,1.670167949430219512e+00
4.470899999999999874e-02,1.670072148544335500e+00
4.470999999999999974e-02,1.669976362624479016e+00
4.471100000000000074e-02,1.669880591667158187e+00
4.471199999999999480e-02,1.669784835668740364e+00
4.471299999999999580e-02,1.669689094626012782e+00
4.471399999999999680e-02,1.669593368535343236e+00
4.471499999999999780e-02,1.669497657393518741e+00
4.471599999999999880e-02,1.669401961196766981e+00
4.471699999999999980e-02,1.669306279941875193e+00
4.471800000000000080e-02,1.669210613625351058e+00
4.471899999999999487e-02,1.669114962243702038e+00
4.471999999999999587e-02,1.669019325793295927e+00
4.472099999999999687e-02,1.668923704271059405e+00
4.472199999999999787e-02,1.668828097673360045e+00
4.472299999999999887e-02,1.668732505996566085e+00
4.472399999999999987e-02,1.668636929237464095e+00
4.472500000000000087e-02,1.668541367392561980e+00
4.472599999999999493e-02,1.668445820458367201e+00
4.472699999999999593e-02,1.668350288431387218e+00
4.472799999999999693e-02,1.668254771308269158e+00
4.472899999999999793e-02,1.668159269085520480e+00
4.472999999999999893e-02,1.668063781759788977e+00
4.473099999999999993e-02,1.667968309327581888e+00
4.473200000000000093e-02,1.667872851785266342e+00
4.473299999999999499e-02,1.667777409129630461e+00
4.473399999999999599e-02,1.667681981357181265e+00
4.473499999999999699e-02,1.667586568464426211e+00
4.473599999999999799e-02,1.667491170447872761e+00
4.473699999999999899e-02,1.667395787304168486e+00
4.473799999999999999e-02,1.667300419029960290e+00
4.473900000000000099e-02,1.667205065621615967e+00
4.473999999999999505e-02,1.667109727070195557e+00
4.474099999999999605e-02,1.667014403365779440e+00
4.474199999999999705e-02,1.666919094505015631e+00
4.474299999999999805e-02,1.666823800484970031e+00
4.474399999999999905e-02,1.666728521302290211e+00
4.474500000000000005e-02,1.666633256953902187e+00
4.474600000000000105e-02,1.666538007436733526e+00
4.474699999999999511e-02,1.666442772747430690e+00
4.474799999999999611e-02,1.666347552882920802e+00
4.474899999999999711e-02,1.666252347840130099e+00
4.474999999999999811e-02,1.666157157615846041e+00
4.475099999999999911e-02,1.666061982206994418e+00
4.475200000000000011e-02,1.665966821610223247e+00
4.475300000000000111e-02,1.665871675822458764e+00
4.475399999999999517e-02,1.665776544840767981e+00
4.475499999999999617e-02,1.665681428661796915e+00
4.475599999999999717e-02,1.665586327282333690e+00
4.475699999999999817e-02,1.665491240699304099e+00
4.475799999999999917e-02,1.665396168909635044e+00
4.475900000000000017e-02,1.665301111910113985e+00
4.476000000000000117e-02,1.665206069697526825e+00
4.476099999999999524e-02,1.665111042268801134e+00
4.476199999999999624e-02,1.665016029620863369e+00
4.476299999999999724e-02,1.664921031750360214e+00
4.476399999999999824e-02,1.664826048654219015e+00
4.476499999999999924e-02,1.664731080329365787e+00
4.476600000000000024e-02,1.664636126772587987e+00
4.476700000000000124e-02,1.664541187980812076e+00
4.476799999999999530e-02,1.664446263950824623e+00
4.476899999999999630e-02,1.664351354679413086e+00
4.476999999999999730e-02,1.664256460163503482e+00
4.477099999999999830e-02,1.664161580400023377e+00
4.477199999999999930e-02,1.664066715385619455e+00
4.477300000000000030e-02,1.663971865116659288e+00
4.477400000000000130e-02,1.663877029580430822e+00
4.477499999999999536e-02,1.663782208770228310e+00
4.477599999999999636e-02,1.663687402682838767e+00
4.477699999999999736e-02,1.663592611315048986e+00
4.477799999999999836e-02,1.663497834663506314e+00
4.477899999999999936e-02,1.663403072724997767e+00
4.478000000000000036e-02,1.663308325496170470e+00
4.478100000000000136e-02,1.663213592973671773e+00
4.478199999999999542e-02,1.663118875154428133e+00
4.478299999999999642e-02,1.663024172035086679e+00
4.478399999999999742e-02,1.662929483612294979e+00
4.478499999999999842e-02,1.662834809882840048e+00
4.478599999999999942e-02,1.662740150843508236e+00
4.478700000000000042e-02,1.662645506490947556e+00
4.478800000000000142e-02,1.662550876821944357e+00
4.478899999999999548e-02,1.662456261833146209e+00
4.478999999999999648e-02,1.662361661521339684e+00
4.479099999999999748e-02,1.662267075883312017e+00
4.479199999999999848e-02,1.662172504915710336e+00
4.479299999999999948e-02,1.662077948615181988e+00
4.479400000000000048e-02,1.661983406978653433e+00
4.479499999999999454e-02,1.661888880002772240e+00
4.479599999999999554e-02,1.661794367684185314e+00
4.479699999999999654e-02,1.661699870019679670e+00
4.479799999999999754e-02,1.661605387006042323e+00
4.479899999999999854e-02,1.661510918640060286e+00
4.479999999999999954e-02,1.661416464918380242e+00
4.480100000000000054e-02,1.661322025837650429e+00
4.480199999999999461e-02,1.661227601394656972e+00
4.480299999999999561e-02,1.661133191586186886e+00
4.480399999999999661e-02,1.661038796409027407e+00
4.480499999999999761e-02,1.660944415859685996e+00
4.480599999999999861e-02,1.660850049935089334e+00
4.480699999999999961e-02,1.660755698630766775e+00
4.480800000000000061e-02,1.660661361934844260e+00
4.480899999999999467e-02,1.660567039842571813e+00
4.480999999999999567e-02,1.660472732350597003e+00
4.481099999999999667e-02,1.660378439455706401e+00
4.481199999999999767e-02,1.660284161154687244e+00
4.481299999999999867e-02,1.660189897444046769e+00
4.481399999999999967e-02,1.660095648320711881e+00
4.481500000000000067e-02,1.660001413781329704e+00
4.481599999999999473e-02,1.659907193822687255e+00
4.481699999999999573e-02,1.659812988441431658e+00
4.481799999999999673e-02,1.659718797634349929e+00
4.481899999999999773e-02,1.659624621398089417e+00
4.481999999999999873e-02,1.659530459729576357e+00
4.482099999999999973e-02,1.659436312625318433e+00
4.482200000000000073e-02,1.659342180082103102e+00
4.482299999999999479e-02,1.659248062096716492e+00
4.482399999999999579e-02,1.659153958665806616e+00
4.482499999999999679e-02,1.659059869786299490e+00
4.482599999999999779e-02,1.658965795454703018e+00
4.482699999999999879e-02,1.658871735667803993e+00
4.482799999999999979e-02,1.658777690422389428e+00
4.482900000000000079e-02,1.658683659715246117e+00
4.482999999999999485e-02,1.658589643542881964e+00
4.483099999999999585e-02,1.658495641902223205e+00
4.483199999999999685e-02,1.658401654789916968e+00
4.483299999999999785e-02,1.658307682202890376e+00
4.483399999999999885e-02,1.658213724137650669e+00
4.483499999999999985e-02,1.658119780590984638e+00
4.483600000000000085e-02,1.658025851559679964e+00
4.483699999999999491e-02,1.657931937040522330e+00
4.483799999999999591e-02,1.657838037030020750e+00
4.483899999999999691e-02,1.657744151525100351e+00
4.483999999999999792e-02,1.657650280522549258e+00
4.484099999999999892e-02,1.657556424017617269e+00
4.484199999999999992e-02,1.657462581998010664e+00
4.484300000000000092e-02,1.657368754458840687e+00
4.484399999999999498e-02,1.657274941396893908e+00
4.484499999999999598e-02,1.657181142809236229e+00
4.484599999999999698e-02,1.657087358692655332e+00
4.484699999999999798e-02,1.656993589044077231e+00
4.484799999999999898e-02,1.656899833860288940e+00
4.484899999999999998e-02,1.656806093138357250e+00
4.485000000000000098e-02,1.656712366875068954e+00
4.485099999999999504e-02,1.656618655067350510e+00
4.485199999999999604e-02,1.656524957712128598e+00
4.485299999999999704e-02,1.656431274806190013e+00
4.485399999999999804e-02,1.656337606346601543e+00
4.485499999999999904e-02,1.656243952330289426e+00
4.485600000000000004e-02,1.656150312754040455e+00
4.485700000000000104e-02,1.656056687614781753e+00
4.485799999999999510e-02,1.655963076909299669e+00
4.485899999999999610e-02,1.655869480634521551e+00
4.485999999999999710e-02,1.655775898787513301e+00
4.486099999999999810e-02,1.655682331365061710e+00
4.486199999999999910e-02,1.655588778364093905e+00
4.486300000000000010e-02,1.655495239781396233e+00
4.486400000000000110e-02,1.655401715614035485e+00
4.486499999999999516e-02,1.655308205858938120e+00
4.486599999999999616e-02,1.655214710512891152e+00
4.486699999999999716e-02,1.655121229572821262e+00
4.486799999999999816e-02,1.655027763035654687e+00
4.486899999999999916e-02,1.654934310898179106e+00
4.487000000000000016e-02,1.654840873157459979e+00
4.487100000000000116e-02,1.654747449810284987e+00
4.487199999999999522e-02,1.654654040853580144e+00
4.487299999999999622e-02,1.654560646284272796e+00
4.487399999999999722e-02,1.654467266099288736e+00
4.487499999999999822e-02,1.654373900294996425e+00
4.487599999999999922e-02,1.654280548859800914e+00
4.487700000000000022e-02,1.654187211787555123e+00
4.487800000000000122e-02,1.654093889074906398e+00
4.487899999999999529e-02,1.654000580718502311e+00
4.487999999999999629e-02,1.653907286715268876e+00
4.488099999999999729e-02,1.653814007061993330e+00
4.488199999999999829e-02,1.653720741755462909e+00
4.488299999999999929e-02,1.653627490792464183e+00
4.488400000000000029e-02,1.653534254169784390e+00
4.488500000000000129e-02,1.653441031884070211e+00
4.488599999999999535e-02,1.653347823932248772e+00
4.488699999999999635e-02,1.653254630311107087e+00
4.488799999999999735e-02,1.653161451017431505e+00
4.488899999999999835e-02,1.653068286048009927e+00
4.488999999999999935e-02,1.652975135399628259e+00
4.489100000000000035e-02,1.652881999068934293e+00
4.489200000000000135e-02,1.652788877052854488e+00
4.489299999999999541e-02,1.652695769348175858e+00
4.489399999999999641e-02,1.652602675951685640e+00
4.489499999999999741e-02,1.652509596860170182e+00
4.489599999999999841e-02,1.652416532070416721e+00
4.489699999999999941e-02,1.652323481579072606e+00
4.489800000000000041e-02,1.652230445383064295e+00
4.489900000000000141e-02,1.652137423479318468e+00
4.489999999999999547e-02,1.652044415864482474e+00
4.490099999999999647e-02,1.651951422535203218e+00
4.490199999999999747e-02,1.651858443488547490e+00
4.490299999999999847e-02,1.651765478721161973e+00
4.490399999999999947e-02,1.651672528229834347e+00
4.490500000000000047e-02,1.651579592011490627e+00
4.490599999999999453e-02,1.651486670062778384e+00
4.490699999999999553e-02,1.651393762380484409e+00
4.490799999999999653e-02,1.651300868961535384e+00
4.490899999999999753e-02,1.651207989802578213e+00
4.490999999999999853e-02,1.651115124895650599e+00
4.491099999999999953e-02,1.651022274230833808e+00
4.491200000000000053e-02,1.650929437804914857e+00
4.491299999999999459e-02,1.650836615614820202e+00
4.491399999999999559e-02,1.650743807657615969e+00
4.491499999999999659e-02,1.650651013930229283e+00
4.491599999999999759e-02,1.650558234429726046e+00
4.491699999999999859e-02,1.650465469152893494e+00
4.491799999999999959e-02,1.650372718096658309e+00
4.491900000000000059e-02,1.650279981258086615e+00
4.491999999999999466e-02,1.650187258634105092e+00
4.492099999999999566e-02,1.650094550221640421e+00
4.492199999999999666e-02,1.650001856017619284e+00
4.492299999999999766e-02,1.649909176018967916e+00
4.492399999999999866e-02,1.649816510222613664e+00
4.492499999999999966e-02,1.649723858625622208e+00
4.492600000000000066e-02,1.649631221224920452e+00
4.492699999999999472e-02,1.649538598017435298e+00
4.492799999999999572e-02,1.649445989000093205e+00
4.492899999999999672e-02,1.649353394169959852e+00
4.492999999999999772e-02,1.649260813523823144e+00
4.493099999999999872e-02,1.649168247058748982e+00
4.493199999999999972e-02,1.649075694771524381e+00
4.493300000000000072e-02,1.648983156659215688e+00
4.493399999999999478e-02,1.648890632718888805e+00
4.493499999999999578e-02,1.648798122947471079e+00
4.493599999999999678e-02,1.648705627341748858e+00
4.493699999999999778e-02,1.648613145898788934e+00
4.493799999999999878e-02,1.648520678615517765e+00
4.493899999999999978e-02,1.648428225489001697e+00
4.494000000000000078e-02,1.648335786516027301e+00
4.494099999999999484e-02,1.648243361693521702e+00
4.494199999999999584e-02,1.648150951018551247e+00
4.494299999999999684e-02,1.648058554488181837e+00
4.494399999999999784e-02,1.647966172098362492e+00
4.494499999999999884e-02,1.647873803837219153e+00
4.494599999999999984e-02,1.647781449699302847e+00
4.494700000000000084e-02,1.647689109681401254e+00
4.494799999999999490e-02,1.647596783780440388e+00
4.494899999999999590e-02,1.647504471993207709e+00
4.494999999999999690e-02,1.647412174316769118e+00
4.495099999999999790e-02,1.647319890747912075e+00
4.495199999999999890e-02,1.647227621283562593e+00
4.495299999999999990e-02,1.647135365920647798e+00
4.495400000000000090e-02,1.647043124655954260e+00
4.495499999999999496e-02,1.646950897486548770e+00
4.495599999999999596e-02,1.646858684409217899e+00
4.495699999999999696e-02,1.646766485420887882e+00
4.495799999999999796e-02,1.646674300518346845e+00
4.495899999999999896e-02,1.646582129698660246e+00
4.495999999999999996e-02,1.646489972958614878e+00
4.496100000000000096e-02,1.646397830295277531e+00
4.496199999999999503e-02,1.646305701705295554e+00
4.496299999999999603e-02,1.646213587185734850e+00
4.496399999999999703e-02,1.646121486733382211e+00
4.496499999999999803e-02,1.646029400345304872e+00
4.496599999999999903e-02,1.645937328018149293e+00
4.496700000000000003e-02,1.645845269749121709e+00
4.496800000000000103e-02,1.645753225534869246e+00
4.496899999999999509e-02,1.645661195372458474e+00
4.496999999999999609e-02,1.645569179258675963e+00
4.497099999999999709e-02,1.645477177190449058e+00
4.497199999999999809e-02,1.645385189164703332e+00
4.497299999999999909e-02,1.645293215178366575e+00
4.497400000000000009e-02,1.645201255228364579e+00
4.497500000000000109e-02,1.645109309311484580e+00
4.497599999999999515e-02,1.645017377424793148e+00
4.497699999999999615e-02,1.644925459565076853e+00
4.497799999999999715e-02,1.644833555729262375e+00
4.497899999999999815e-02,1.644741665911901407e+00
4.497999999999999915e-02,1.644649790101818443e+00
4.498100000000000015e-02,1.644557928295241389e+00
4.498200000000000115e-02,1.644466080489096926e+00
4.498299999999999521e-02,1.644374246680172069e+00
4.498399999999999621e-02,1.644282426865672386e+00
4.498499999999999721e-02,1.644190621042245892e+00
4.498599999999999821e-02,1.644098829207098156e+00
4.498699999999999921e-02,1.644007051357155635e+00
4.498800000000000021e-02,1.643915287489205346e+00
4.498900000000000121e-02,1.643823537600314078e+00
4.498999999999999527e-02,1.643731801687408067e+00
4.499099999999999627e-02,1.643640079747414218e+00
4.499199999999999727e-02,1.643548371777258765e+00
4.499299999999999827e-02,1.643456677774008279e+00
4.499399999999999927e-02,1.643364997734449551e+00
4.499500000000000027e-02,1.643273331655649372e+00
4.499600000000000127e-02,1.643181679534533757e+00
4.499699999999999533e-02,1.643090041368029608e+00
4.499799999999999633e-02,1.642998417153064050e+00
4.499899999999999733e-02,1.642906806886702542e+00
4.499999999999999833e-02,1.642815210565872208e+00
4.500099999999999933e-02,1.642723628187499729e+00
4.500200000000000033e-02,1.642632059748511564e+00
4.500300000000000133e-02,1.642540505245834392e+00
4.500399999999999540e-02,1.642448964676394674e+00
4.500499999999999640e-02,1.642357438037259421e+00
4.500599999999999740e-02,1.642265925325354425e+00
4.500699999999999840e-02,1.642174426537606591e+00
4.500799999999999940e-02,1.642082941670943042e+00
4.500900000000000040e-02,1.641991470722429458e+00
4.501000000000000140e-02,1.641900013688992521e+00
4.501099999999999546e-02,1.641808570567559133e+00
4.501199999999999646e-02,1.641717141355056198e+00
4.501299999999999746e-02,1.641625726048409506e+00
4.501399999999999846e-02,1.641534324641752640e+00
4.501499999999999946e-02,1.641442937123769541e+00
4.501600000000000046e-02,1.641351563491107557e+00
4.501699999999999452e-02,1.641260203740693591e+00
4.501799999999999552e-02,1.641168857869593323e+00
4.501899999999999652e-02,1.641077525874733878e+00
4.501999999999999752e-02,1.640986207753181159e+00
4.502099999999999852e-02,1.640894903501862512e+00
4.502199999999999952e-02,1.640803613117983284e+00
4.502300000000000052e-02,1.640712336598330934e+00
4.502399999999999458e-02,1.640621073939831920e+00
4.502499999999999558e-02,1.640529825139692033e+00
4.502599999999999658e-02,1.640438590194837953e+00
4.502699999999999758e-02,1.640347369102196584e+00
4.502799999999999858e-02,1.640256161858973716e+00
4.502899999999999958e-02,1.640164968461956585e+00
4.503000000000000058e-02,1.640073788908350982e+00
4.503099999999999464e-02,1.639982623194943923e+00
4.503199999999999564e-02,1.639891471318941196e+00
4.503299999999999664e-02,1.639800333277269928e+00
4.503399999999999764e-02,1.639709209066856577e+00
4.503499999999999864e-02,1.639618098684627157e+00
4.503599999999999964e-02,1.639527002127788569e+00
4.503700000000000064e-02,1.639435919393267271e+00
4.503799999999999470e-02,1.639344850478129167e+00
4.503899999999999570e-02,1.639253795379301160e+00
4.503999999999999670e-02,1.639162754093849816e+00
4.504099999999999770e-02,1.639071726618701375e+00
4.504199999999999871e-02,1.638980712950782737e+00
4.504299999999999971e-02,1.638889713087299693e+00
4.504400000000000071e-02,1.638798727025178925e+00
4.504499999999999477e-02,1.638707754761347335e+00
4.504599999999999577e-02,1.638616796293010713e+00
4.504699999999999677e-02,1.638525851617095741e+00
4.504799999999999777e-02,1.638434920730529099e+00
4.504899999999999877e-02,1.638344003628142032e+00
4.504999999999999977e-02,1.638253100298199705e+00
4.505100000000000077e-02,1.638162210736790581e+00
4.505199999999999483e-02,1.638071334941120671e+00
4.505299999999999583e-02,1.637980472908116658e+00
4.505399999999999683e-02,1.637889624634984775e+00
4.505499999999999783e-02,1.637798790118511594e+00
4.505599999999999883e-02,1.637707969355903348e+00
4.505699999999999983e-02,1.637617162344366273e+00
4.505800000000000083e-02,1.637526369080686717e+00
4.505899999999999489e-02,1.637435589562071137e+00
4.505999999999999589e-02,1.637344823785585879e+00
4.506099999999999689e-02,1.637254071748157846e+00
4.506199999999999789e-02,1.637163333446852720e+00
4.506299999999999889e-02,1.637072608878876956e+00
4.506399999999999989e-02,1.636981898041017125e+00
4.506500000000000089e-02,1.636891200930619350e+00
4.506599999999999495e-02,1.636800517544610312e+00
4.506699999999999595e-02,1.636709847880055912e+00
4.506799999999999695e-02,1.636619191933883055e+00
4.506899999999999795e-02,1.636528549703297974e+00
4.506999999999999895e-02,1.636437921185226907e+00
4.507099999999999995e-02,1.636347306376876309e+00
4.507200000000000095e-02,1.636256705275172196e+00
4.507299999999999501e-02,1.636166117877321247e+00
4.507399999999999601e-02,1.636075544180249697e+00
4.507499999999999701e-02,1.635984984181023894e+00
4.507599999999999801e-02,1.635894437876710628e+00
4.507699999999999901e-02,1.635803905264375580e+00
4.507800000000000001e-02,1.635713386341085318e+00
4.507900000000000101e-02,1.635622881103906634e+00
4.507999999999999508e-02,1.635532389549765542e+00
4.508099999999999608e-02,1.635441911675868276e+00
4.508199999999999708e-02,1.635351447479281406e+00
4.508299999999999808e-02,1.635260996957071056e+00
4.508399999999999908e-02,1.635170560105604798e+00
4.508500000000000008e-02,1.635080136913986681e+00
4.508600000000000108e-02,1.634989727376768176e+00
4.508699999999999514e-02,1.634899331491015850e+00
4.508799999999999614e-02,1.634808949253655941e+00
4.508899999999999714e-02,1.634718580661754794e+00
4.508999999999999814e-02,1.634628225712239757e+00
4.509099999999999914e-02,1.634537884402176067e+00
4.509200000000000014e-02,1.634447556728491513e+00
4.509300000000000114e-02,1.634357242688251333e+00
